,Sentence,Word,Entity,postag,bio_tag
101654,654,.188,O,NN,O
101655,654,respectively,O,RB,O
101656,654,60,O,CD,O
101657,654,127,O,CD,O
101658,654,-,O,:,O
101659,654,17,O,CD,O
101660,654,vs,O,NN,O
101661,654,117,O,CD,O
101662,654,-,O,:,O
101663,654,13,O,CD,O
101664,654,bpm,O,NN,O
101665,654,p,O,NN,O
101666,654,.523,O,NN,O
101667,654,12,O,CD,O
101668,654,-,O,:,O
101669,654,2,O,CD,O
101670,654,vs,O,NN,O
101671,654,11,O,CD,O
101672,654,-,O,:,O
101673,654,3,O,CD,O
101674,654,p,O,NN,O
101675,654,.267,O,NN,O
101676,654,3.83,O,CD,O
101677,654,-,O,:,O
101678,654,2.48,O,CD,O
101679,654,vs,O,NN,O
101680,654,2.23,O,CD,O
101681,654,-,O,:,O
101682,654,1.65,O,CD,O
101683,654,mmoll,O,NN,O
101684,654,p,O,NN,O
101685,654,.237,O,NN,O
101686,654,respectively,O,RB,O
101687,654,vo,O,NN,O
101688,654,2max,O,CD,O
101689,654,.,O,.,O
101690,654,70,O,CD,O
101691,654,vo,O,NN,O
101692,654,2max,O,CD,O
101693,654,differences,O,NNS,O
101694,654,found,O,NN,O
101695,654,hr,O,NN,O
101696,654,151,O,CD,O
101697,654,-,O,:,O
101698,654,27,O,CD,O
101699,654,vs,O,NN,O
101700,654,135,O,CD,O
101701,654,-,O,:,O
101702,654,13,O,CD,O
101703,654,bpm,O,NN,O
101704,654,p,O,NN,O
101705,654,.704,O,NN,O
101706,654,rpe,O,NN,O
101707,654,14,O,CD,O
101708,654,-,O,:,O
101709,654,1,O,CD,O
101710,654,vs,O,NN,O
101711,654,13,O,CD,O
101712,654,-,O,:,O
101713,654,3,O,CD,O
101714,654,p,O,NN,O
101715,654,.181,O,NN,O
101716,654,lower,O,JJR,O
101717,654,bl,O,NN,O
101718,654,responses,O,NNS,O
101719,654,observed,O,VBN,O
101720,654,patient,O,NN,O
101721,654,group,O,NN,O
101722,654,7.70,O,CD,O
101723,654,-,O,:,O
101724,654,1.62,O,CD,O
101725,654,vs,O,NN,O
101726,654,3.29,O,CD,O
101727,654,-,O,:,O
101728,654,1.08,O,CD,O
101729,654,mmoll,O,NN,O
101730,654,p,O,NN,O
101731,654,.0005,O,NN,O
101732,654,.,O,.,O
101733,654,seven,O,CD,O
101734,654,7,O,CD,O
101735,654,subjects,O,NNS,O
101736,654,underwent,O,NN,O
101737,654,submaximal,O,NN,O
101738,654,treadmill,O,NN,O
101739,654,test,O,NN,O
101740,654,estimation,O,NN,O
101741,654,vo,O,NN,O
101742,654,2max,O,CD,O
101743,654,.,O,.,O
101744,654,exercise,O,NN,O
101745,654,intensities,O,NNS,O
101746,654,40,O,CD,O
101747,654,60,O,CD,O
101748,654,70,O,CD,O
101749,654,vo,O,NN,O
101750,654,2max,O,CD,O
101751,654,calculated,O,VBN,O
101752,654,treadmill,O,NN,O
101753,654,test,O,NN,O
101754,654,randomly,O,RB,O
101755,654,examined,O,VBN,O
101756,654,groups,O,NNS,O
101757,654,three,O,CD,O
101758,654,9-minute,O,JJ,O
101759,654,exercise,O,NN,O
101760,654,bouts,O,NNS,O
101761,654,3,O,CD,O
101762,654,different,O,JJ,O
101763,654,days.,O,NN,O
101764,654,independent,O,JJ,O
101765,654,samples,O,NNS,O
101766,654,tests,O,NNS,O
101767,654,used,O,VBN,O
101768,654,examine,O,NN,O
101769,654,hr,O,NN,O
101770,654,rpe,O,NN,O
101771,654,bl,O,NN,O
101772,654,responses,O,NNS,O
101773,654,intensity,O,NN,O
101774,654,groups.,O,NN,O
101775,654,compared,O,VBN,O
101776,654,heart,O,NN,O
101777,654,rate,O,NN,O
101778,654,hr,O,NN,O
101779,654,rate,O,NN,O
101780,654,perceived,O,VBN,O
101781,654,exertion,O,NN,O
101782,654,rpe,O,NN,O
101783,654,blood,O,NN,O
101784,654,lactate,O,NN,O
101785,654,bl,O,NN,O
101786,654,responses,O,NNS,O
101787,654,aerobic,NPI,NN,B-NPI
101788,654,exercise,O,NN,O
101789,654,posttreated,O,VBN,O
101790,654,breast,DI,NN,B-DI
101791,654,cancer,DI,NN,I-DI
101792,654,apparently,O,RB,O
101793,654,healthy,O,JJ,O
101794,654,age-matched,O,JJ,O
101795,654,controls,O,NNS,O
101796,654,.,O,.,O
101797,655,14-week,O,JJ,O
101798,655,feasibility,O,NN,O
101799,655,involved,O,VBN,O
101800,655,7-week,O,JJ,O
101801,655,class-based,O,JJ,O
101802,655,yoga,NPI,NN,B-NPI
101803,655,program,O,NN,O
101804,655,adherence,O,NN,O
101805,655,phase,O,NN,O
101806,655,followed,O,VBD,O
101807,655,7,O,CD,O
101808,655,weeks,O,NNS,O
101809,655,self-selected,O,JJ,O
101810,655,physical,O,JJ,O
101811,655,activity,O,NN,O
101812,655,maintenance,O,NN,O
101813,655,phase,O,NN,O
101814,655,.,O,.,O
101815,655,demographic,O,JJ,O
101816,655,information,O,NN,O
101817,655,physical,O,JJ,O
101818,655,activity,O,NN,O
101819,655,behavior,O,NN,O
101820,655,quality,O,NN,O
101821,655,life,O,NN,O
101822,655,fatigue,O,NN,O
101823,655,stress,O,NN,O
101824,655,mood,O,NN,O
101825,655,fitness,O,NN,O
101826,655,variables,O,NNS,O
101827,655,assessed,O,VBN,O
101828,655,3,O,CD,O
101829,655,time,O,NN,O
101830,655,points.,O,NN,O
101831,655,prostate,DI,NN,B-DI
101832,655,cancer,DI,NN,I-DI
101833,655,survivors,O,NNS,O
101834,655,perceived,O,VBN,O
101835,655,social,O,JJ,O
101836,655,support,O,NN,O
101837,655,rated,O,VBN,O
101838,655,yoga,NPI,NN,B-NPI
101839,655,yoga.,O,NN,O
101840,655,yoga,NPI,NN,B-NPI
101841,655,feasible,O,JJ,O
101842,655,physical,O,JJ,O
101843,655,activity,O,NN,O
101844,655,option,O,NN,O
101845,655,prostate,DI,NN,B-DI
101846,655,cancer,DI,NN,I-DI
101847,655,survivors.,O,NN,O
101848,655,program,O,NN,O
101849,655,promising,O,NN,O
101850,655,uptake,O,NN,O
101851,655,rate,O,NN,O
101852,655,high,O,JJ,O
101853,655,program,O,NN,O
101854,655,adherence,O,NN,O
101855,655,rate,O,NN,O
101856,655,acute,O,NN,O
101857,655,program,O,NN,O
101858,655,benefits,O,NNS,O
101859,655,regard,O,NN,O
101860,655,stress,O,NN,O
101861,655,fatigue,O,NN,O
101862,655,mood,O,NN,O
101863,655,participants.,O,NN,O
101864,655,future,O,NN,O
101865,655,examination,O,NN,O
101866,655,warranted,O,VBN,O
101867,655,regard,O,NN,O
101868,655,chronic,O,NN,O
101869,655,benefits,O,NNS,O
101870,655,group,O,NN,O
101871,655,cohesion,O,NN,O
101872,655,influences,O,NNS,O
101873,655,levels,O,NNS,O
101874,655,perceived,O,VBN,O
101875,655,social,O,JJ,O
101876,655,support.,O,NN,O
101877,655,authors,O,NNS,O
101878,655,hypothesized,O,VBN,O
101879,655,yoga,NPI,NN,B-NPI
101880,655,would,O,MD,O
101881,655,feasible,O,JJ,O
101882,655,physical,O,JJ,O
101883,655,activity,O,NN,O
101884,655,option,O,NN,O
101885,655,prostate,DI,NN,B-DI
101886,655,cancer,DI,NN,I-DI
101887,655,survivors,O,NNS,O
101888,655,support,O,NN,O
101889,655,persons,O,NNS,O
101890,655,incorporation,O,NN,O
101891,655,social,O,JJ,O
101892,655,support,O,NN,O
101893,655,would,O,MD,O
101894,655,increase,O,NN,O
101895,655,physical,O,JJ,O
101896,655,activity,O,NN,O
101897,655,adherence.,O,NN,O
101898,655,earlier,O,RBR,O
101899,655,stages,O,NNS,O
101900,655,prostate,DI,NN,B-DI
101901,655,cancer,DI,NN,I-DI
101902,655,effective,O,JJ,O
101903,655,treatments,O,NNS,O
101904,655,created,O,VBN,O
101905,655,need,O,NN,O
101906,655,research,O,NN,O
101907,655,focus,O,NN,O
101908,655,practices,O,NNS,O
101909,655,may,O,MD,O
101910,655,improve,O,VB,O
101911,655,quality,O,NN,O
101912,655,life,O,NN,O
101913,655,throughout,O,IN,O
101914,655,survivorship.,O,NN,O
101915,655,physical,O,JJ,O
101916,655,activity,O,NN,O
101917,655,supportive,O,NN,O
101918,655,care,O,NN,O
101919,655,management,O,NN,O
101920,655,strategy,O,NN,O
101921,655,prostate,DI,NN,B-DI
101922,655,cancer,DI,NN,I-DI
101923,655,survivors,O,NNS,O
101924,655,though,O,IN,O
101925,655,optimal,O,JJ,O
101926,655,modality,O,NN,O
101927,655,yet,O,RB,O
101928,655,understood.,O,NN,O
101929,655,class,O,NN,O
101930,655,attendance,O,NN,O
101931,655,6.1,O,CD,O
101932,655,5.8,O,CD,O
101933,655,prostate,DI,NN,B-DI
101934,655,cancer,DI,NN,I-DI
101935,655,survivors,O,NNS,O
101936,655,n,DI,NN,B-DI
101937,655,15,O,CD,O
101938,655,support,O,NN,O
101939,655,persons,O,NNS,O
101940,655,n,DI,NN,B-DI
101941,655,10,O,CD,O
101942,655,respectively,O,RB,O
101943,655,7,O,CD,O
101944,655,classes.,O,NN,O
101945,655,levels,O,NNS,O
101946,655,perceived,O,VBN,O
101947,655,social,O,JJ,O
101948,655,support,O,NN,O
101949,655,higher,O,JJR,O
101950,655,brought,O,NN,O
101951,655,support,O,NN,O
101952,655,person.,O,NN,O
101953,655,improvements,O,NNS,O
101954,655,regard,O,NN,O
101955,655,stress,O,NN,O
101956,655,fatigue,O,NN,O
101957,655,mood,O,NN,O
101958,655,yoga,NPI,NN,B-NPI
101959,655,class,O,NN,O
101960,655,ps,O,NN,O
101961,655,.05,O,NN,O
101962,655,reported,O,VBD,O
101963,655,participants.,O,NN,O
101964,655,clinically,O,RB,O
101965,655,changes,O,NNS,O
101966,655,noted,O,VBN,O
101967,655,prostate,DI,NN,B-DI
101968,655,cancer,DI,NN,I-DI
101969,655,survivor,O,NN,O
101970,655,quality,O,NN,O
101971,655,life,O,NN,O
101972,655,fatigue,O,NN,O
101973,655,course,O,NN,O
101974,655,14-week,O,JJ,O
101975,655,.,O,.,O
101976,656,cardiorespiratory,NPI,NN,B-NPI
101977,656,fitness,NPI,NN,I-NPI
101978,656,significantly,O,RB,O
101979,656,improved,O,VBN,O
101980,656,ing,O,VBG,O
101981,656,versus,O,NN,O
101982,656,ucg,O,NN,O
101983,656,between-group,O,NN,O
101984,656,difference,O,NN,O
101985,656,3.8,O,CD,O
101986,656,mlkgmin,O,NN,O
101987,656,1.1,O,CD,O
101988,656,p,O,NN,O
101989,656,.015,O,NN,O
101990,656,.,O,.,O
101991,656,self-reported,O,JJ,O
101992,656,sleep,O,NN,O
101993,656,latency,O,NN,O
101994,656,significantly,O,RB,O
101995,656,reduced,O,VBN,O
101996,656,ing,O,VBG,O
101997,656,versus,O,NN,O
101998,656,ucg,O,NN,O
101999,656,group,O,NN,O
102000,656,difference,O,NN,O
102001,656,-0.5,O,NN,O
102002,656,-1.2,O,NN,O
102003,656,p,O,NN,O
102004,656,.02,O,NN,O
102005,656,serum,O,NN,O
102006,656,leptin,O,NN,O
102007,656,between-group,O,NN,O
102008,656,difference,O,NN,O
102009,656,-9.0,O,NN,O
102010,656,ngml,O,NN,O
102011,656,-1.0,O,NN,O
102012,656,p,O,NN,O
102013,656,.031,O,NN,O
102014,656,.,O,.,O
102015,656,small,O,JJ,O
102016,656,medium,O,NN,O
102017,656,nonsignificant,O,NN,O
102018,656,negative,O,JJ,O
102019,656,effect,O,NN,O
102020,656,sizes,O,NNS,O
102021,656,noted,O,VBN,O
102022,656,interleukin,O,NN,O
102023,656,il,O,NN,O
102024,656,-10,O,NN,O
102025,656,tumor,O,NN,O
102026,656,necrosis,O,NN,O
102027,656,factor,O,NN,O
102028,656,tnf,O,NN,O
102029,656,-α,O,NN,O
102030,656,ratios,O,NNS,O
102031,656,il-6,O,NN,O
102032,656,il-10,O,NN,O
102033,656,il-8,O,NN,O
102034,656,il-10,O,NN,O
102035,656,tnf-α,O,NN,O
102036,656,il-10,O,NN,O
102037,656,whereas,O,NNS,O
102038,656,nonsignificant,O,NN,O
102039,656,positive,O,JJ,O
102040,656,effect,O,NN,O
102041,656,sizes,O,NNS,O
102042,656,noted,O,VBN,O
102043,656,il-6,O,NN,O
102044,656,high-molecular-weight,O,NN,O
102045,656,adiponectin.,O,NN,O
102046,656,goal,O,NN,O
102047,656,pilot,O,NN,O
102048,656,determine,O,NN,O
102049,656,magnitude,O,NN,O
102050,656,direction,O,NN,O
102051,656,intervention,O,NN,O
102052,656,effect,O,NN,O
102053,656,sizes,O,NNS,O
102054,656,inflammatory-related,O,JJ,O
102055,656,serum,O,NN,O
102056,656,markers,O,NNS,O
102057,656,relevant,O,NN,O
102058,656,health,O,NN,O
102059,656,outcomes,O,NNS,O
102060,656,among,O,IN,O
102061,656,breast,DI,NN,B-DI
102062,656,cancer,DI,NN,I-DI
102063,656,survivors,O,NNS,O
102064,656,bcss,O,NN,O
102065,656,receiving,O,VBG,O
102066,656,physical,O,JJ,O
102067,656,activity,O,NN,O
102068,656,behavior,O,NN,O
102069,656,change,O,NN,O
102070,656,intervention,O,NN,O
102071,656,compared,O,VBN,O
102072,656,usual,O,JJ,O
102073,656,care.,O,NN,O
102074,656,controlled,O,VBN,O
102075,656,trial,O,NN,O
102076,656,enrolled,O,VBN,O
102077,656,28,O,CD,O
102078,656,stage,O,NN,O
102079,656,ii,O,NN,O
102080,656,iiia,O,NN,O
102081,656,bcss,O,NN,O
102082,656,post-primary,O,JJ,O
102083,656,regular,O,JJ,O
102084,656,exercisers.,O,NN,O
102085,656,participants,O,NNS,O
102086,656,assigned,O,VBN,O
102087,656,either,O,DT,O
102088,656,3-month,O,JJ,O
102089,656,physical,O,JJ,O
102090,656,activity,O,NN,O
102091,656,behavior,O,NN,O
102092,656,change,O,NN,O
102093,656,intervention,O,NN,O
102094,656,group,O,NN,O
102095,656,ing,O,VBG,O
102096,656,usual,O,JJ,O
102097,656,care,O,NN,O
102098,656,group,O,NN,O
102099,656,ucg,O,NN,O
102100,656,.,O,.,O
102101,656,intervention,O,NN,O
102102,656,included,O,VBD,O
102103,656,supervised,O,VBN,O
102104,656,aerobic,O,NN,O
102105,656,150,O,CD,O
102106,656,weekly,O,JJ,O
102107,656,minutes,O,NNS,O
102108,656,moderate-intensity,O,NN,O
102109,656,resistance,O,NN,O
102110,656,2,O,CD,O
102111,656,sessions,O,NNS,O
102112,656,per,O,IN,O
102113,656,week,O,NN,O
102114,656,exercise,O,NN,O
102115,656,gradually,O,RB,O
102116,656,shifted,O,VBN,O
102117,656,home-based,O,JJ,O
102118,656,exercise.,O,NN,O
102119,656,outcomes,O,NNS,O
102120,656,assessed,O,VBN,O
102121,656,baseline,O,NN,O
102122,656,3,O,CD,O
102123,656,months.,O,NN,O
102124,656,physical,O,JJ,O
102125,656,activity,O,NN,O
102126,656,behavior,O,NN,O
102127,656,change,O,NN,O
102128,656,interventions,O,NNS,O
102129,656,bcss,O,NN,O
102130,656,achieve,O,NN,O
102131,656,large,O,JJ,O
102132,656,effect,O,NN,O
102133,656,size,O,NN,O
102134,656,changes,O,NNS,O
102135,656,several,O,JJ,O
102136,656,health,O,NN,O
102137,656,outcomes.,O,NN,O
102138,656,although,O,IN,O
102139,656,effect,O,NN,O
102140,656,sizes,O,NNS,O
102141,656,inflammatory,O,NN,O
102142,656,markers,O,NNS,O
102143,656,often,O,RB,O
102144,656,small,O,JJ,O
102145,656,changes,O,NNS,O
102146,656,hypothesized,O,VBN,O
102147,656,direction,O,NN,O
102148,656,except,O,IN,O
102149,656,il-6,O,NN,O
102150,656,il-10,O,NN,O
102151,656,.,O,.,O
102152,657,hypothesis.,O,NN,O
102153,657,withania,NPI,NN,B-NPI
102154,657,somnifera,NPI,NN,I-NPI
102155,657,herb,O,NN,O
102156,657,antioxidant,O,NN,O
102157,657,anti-inflammatory,O,NN,O
102158,657,anticancer,O,NN,O
102159,657,antistress,O,NN,O
102160,657,adaptogenic,O,NN,O
102161,657,properties.,O,NN,O
102162,657,previous,O,JJ,O
102163,657,studies,O,NNS,O
102164,657,shown,O,VBN,O
102165,657,antistress,O,NN,O
102166,657,animals.,O,NN,O
102167,657,traditional,O,JJ,O
102168,657,indian,O,JJ,O
102169,657,medicine,O,NN,O
102170,657,used,O,VBN,O
102171,657,centuries,O,NNS,O
102172,657,alleviate,O,NN,O
102173,657,fatigue,O,NN,O
102174,657,improve,O,VB,O
102175,657,general,O,JJ,O
102176,657,well-being.,O,NN,O
102177,657,open-label,O,NN,O
102178,657,prospective,O,JJ,O
102179,657,nonrandomized,O,VBN,O
102180,657,comparative,O,NN,O
102181,657,trial,O,NN,O
102182,657,100,O,CD,O
102183,657,breast,DI,NN,B-DI
102184,657,cancer,DI,NN,I-DI
102185,657,stages,O,NNS,O
102186,657,undergoing,O,VBG,O
102187,657,either,O,DT,O
102188,657,combination,O,NN,O
102189,657,chemotherapy,O,NN,O
102190,657,oral,O,JJ,O
102191,657,withania,NPI,NN,B-NPI
102192,657,somnifera,NPI,NN,I-NPI
102193,657,chemotherapy,O,NN,O
102194,657,alone.,O,NN,O
102195,657,chemotherapy,O,NN,O
102196,657,regimens,O,NNS,O
102197,657,either,O,DT,O
102198,657,taxotere,O,RB,O
102199,657,adriamycin,O,NN,O
102200,657,cyclophosphamide,O,NN,O
102201,657,5-fluorouracil,O,JJ,O
102202,657,epirubicin,O,NN,O
102203,657,cyclophosphamide.,O,NN,O
102204,657,withania,NPI,NN,B-NPI
102205,657,somnifera,NPI,NN,I-NPI
102206,657,root,O,NN,O
102207,657,extract,O,NN,O
102208,657,administered,O,VBN,O
102209,657,group,O,NN,O
102210,657,dose,O,NN,O
102211,657,2,O,CD,O
102212,657,g,O,NN,O
102213,657,every,O,DT,O
102214,657,8,O,CD,O
102215,657,hours,O,NNS,O
102216,657,throughout,O,IN,O
102217,657,course,O,NN,O
102218,657,chemotherapy.,O,NN,O
102219,657,quality-of-life,O,NN,O
102220,657,fatigue,O,NN,O
102221,657,scores,O,NNS,O
102222,657,evaluated,O,VBN,O
102223,657,last,O,JJ,O
102224,657,cycles,O,NNS,O
102225,657,chemotherapy,O,NN,O
102226,657,using,O,VBG,O
102227,657,eortc,O,NN,O
102228,657,qlq-c30,O,NN,O
102229,657,version,O,NN,O
102230,657,3,O,CD,O
102231,657,piper,O,NN,O
102232,657,fatigue,O,NN,O
102233,657,scale,O,NN,O
102234,657,pfs,O,NN,O
102235,657,schwartz,O,NN,O
102236,657,cancer,DI,NN,B-DI
102237,657,fatigue,O,NN,O
102238,657,scale,O,NN,O
102239,657,scfs-6,O,NN,O
102240,657,.,O,.,O
102241,657,median,O,NN,O
102242,657,age,O,NN,O
102243,657,distributions,O,NNS,O
102244,657,arm,O,NN,O
102245,657,51,O,CD,O
102246,657,years,O,NNS,O
102247,657,range,O,NN,O
102248,657,36-70,O,JJ,O
102249,657,50.5,O,CD,O
102250,657,years,O,NNS,O
102251,657,range,O,NN,O
102252,657,32-71,O,JJ,O
102253,657,respectively.,O,NN,O
102254,657,majority,O,NN,O
102255,657,77,O,CD,O
102256,657,stage,O,NN,O
102257,657,ii,O,NN,O
102258,657,iii,O,NN,O
102259,657,disease.,O,NN,O
102260,657,arm,O,NN,O
102261,657,experienced,O,JJ,O
102262,657,statistically,O,RB,O
102263,657,higher,O,JJR,O
102264,657,estimated,O,VBN,O
102265,657,marginal,O,JJ,O
102266,657,means,O,NNS,O
102267,657,fatigue,O,NN,O
102268,657,score,O,NN,O
102269,657,compared,O,VBN,O
102270,657,group,O,NN,O
102271,657,p,O,NN,O
102272,657,.001,O,NN,O
102273,657,pfs,O,NN,O
102274,657,p,O,NN,O
102275,657,.003,O,NN,O
102276,657,scfs-6,O,NN,O
102277,657,.,O,.,O
102278,657,furthermore,O,RB,O
102279,657,various,O,JJ,O
102280,657,symptom,O,NN,O
102281,657,scales,O,NNS,O
102282,657,eortc,O,NN,O
102283,657,qlq-c30,O,NN,O
102284,657,statistically,O,RB,O
102285,657,7,O,CD,O
102286,657,18,O,CD,O
102287,657,symptoms,O,NNS,O
102288,657,intervention,O,NN,O
102289,657,group,O,NN,O
102290,657,compared,O,VBN,O
102291,657,group,O,NN,O
102292,657,p,O,NN,O
102293,657,.001,O,NN,O
102294,657,.,O,.,O
102295,657,24-month,O,JJ,O
102296,657,overall,O,JJ,O
102297,657,survival,O,NN,O
102298,657,stages,O,NNS,O
102299,657,group,O,NN,O
102300,657,72,O,CD,O
102301,657,versus,O,NN,O
102302,657,56,O,CD,O
102303,657,respectively,O,RB,O
102304,657,however,O,RB,O
102305,657,result,O,NN,O
102306,657,p,O,NN,O
102307,657,.176,O,NN,O
102308,657,median,O,NN,O
102309,657,follow-up,O,NN,O
102310,657,duration,O,NN,O
102311,657,26,O,CD,O
102312,657,months.,O,NN,O
102313,657,withania,NPI,NN,B-NPI
102314,657,somnifera,NPI,NN,I-NPI
102315,657,potential,O,JJ,O
102316,657,cancer-related,O,JJ,O
102317,657,fatigue,O,NN,O
102318,657,addition,O,NN,O
102319,657,improving,O,VBG,O
102320,657,quality,O,NN,O
102321,657,life.,O,NN,O
102322,657,however,O,RB,O
102323,657,larger,O,JJR,O
102324,657,sample,O,NN,O
102325,657,size,O,NN,O
102326,657,trial,O,NN,O
102327,657,warranted,O,VBN,O
102328,657,validate,O,NN,O
102329,657,findings,O,NNS,O
102330,657,.,O,.,O
102331,658,double-blind,O,NN,O
102332,658,placebo-controlled,O,JJ,O
102333,658,pilot,O,NN,O
102334,658,34,O,CD,O
102335,658,volunteer,O,NN,O
102336,658,rectal,O,NN,O
102337,658,cancer,DI,NN,B-DI
102338,658,undergoing,O,VBG,O
102339,658,chemoradiotherapy,O,NN,O
102340,658,assigned,O,VBN,O
102341,658,cla,O,NN,O
102342,658,group,O,NN,O
102343,658,n,DI,NN,B-DI
102344,658,16,O,CD,O
102345,658,receiving,O,VBG,O
102346,658,3,O,CD,O
102347,658,g,O,NN,O
102348,658,clad,O,NN,O
102349,658,placebo,O,NN,O
102350,658,group,O,NN,O
102351,658,n,DI,NN,B-DI
102352,658,18,O,CD,O
102353,658,receiving,O,VBG,O
102354,658,placebo,O,NN,O
102355,658,capsules,O,NNS,O
102356,658,sunflower,O,NN,O
102357,658,oil,O,NN,O
102358,658,6,O,CD,O
102359,658,weeks.,O,NN,O
102360,658,supplementation,O,NN,O
102361,658,began,O,VBD,O
102362,658,1,O,CD,O
102363,658,week,O,NN,O
102364,658,starting,O,VBG,O
102365,658,rt,O,NN,O
102366,658,loading,O,VBG,O
102367,658,period,O,NN,O
102368,658,continued,O,JJ,O
102369,658,every,O,DT,O
102370,658,day,O,NN,O
102371,658,treatment.,O,NN,O
102372,658,intervention,O,NN,O
102373,658,serum,O,NN,O
102374,658,tumor,O,NN,O
102375,658,necrosis,O,NN,O
102376,658,factor,O,NN,O
102377,658,α,O,NN,O
102378,658,tnf-α,O,NN,O
102379,658,interleukin,O,NN,O
102380,658,1β,O,CD,O
102381,658,il-1β,O,NN,O
102382,658,il-6,O,NN,O
102383,658,mmp-2,O,NN,O
102384,658,mmp-9,O,NN,O
102385,658,high-sensitivity,O,NN,O
102386,658,c-reactive,O,JJ,O
102387,658,protein,O,NN,O
102388,658,hscrp,O,NN,O
102389,658,measured,O,VBN,O
102390,658,enzyme-linked,O,JJ,O
102391,658,immunosorbent,O,NN,O
102392,658,assay,O,NN,O
102393,658,elisa,O,NN,O
102394,658,kits,O,NNS,O
102395,658,immunoturbidimetric,O,NN,O
102396,658,method,O,NN,O
102397,658,respectively.,O,NN,O
102398,658,independent,O,JJ,O
102399,658,tests,O,NNS,O
102400,658,paired,O,VBN,O
102401,658,tests,O,NNS,O
102402,658,used,O,VBN,O
102403,658,compare,O,NN,O
102404,658,parameters,O,NNS,O
102405,658,within,O,IN,O
102406,658,groups,O,NNS,O
102407,658,respectively.,O,NN,O
102408,658,aims,O,NNS,O
102409,658,determine,O,NN,O
102410,658,effect,O,NN,O
102411,658,conjugated,O,VBN,O
102412,658,linoleic,NPI,NN,B-NPI
102413,658,acid,NPI,NN,I-NPI
102414,658,cla,O,NN,O
102415,658,supplementation,O,NN,O
102416,658,inflammatory,O,NN,O
102417,658,factors,O,NNS,O
102418,658,matrix,O,NN,O
102419,658,metalloproteinase,O,NN,O
102420,658,mmp,O,NN,O
102421,658,enzymes,O,NNS,O
102422,658,rectal,O,NN,O
102423,658,cancer,DI,NN,B-DI
102424,658,undergoing,O,VBG,O
102425,658,chemoradiothetrapy.,O,NN,O
102426,658,cla,O,NN,O
102427,658,group,O,NN,O
102428,658,mean,O,NN,O
102429,658,serum,O,NN,O
102430,658,tnf-α,O,NN,O
102431,658,il-1β,O,NN,O
102432,658,hscrp,O,NN,O
102433,658,mmp-9,O,NN,O
102434,658,mmp-2,O,NN,O
102435,658,levels,O,NNS,O
102436,658,reduced,O,VBN,O
102437,658,insignificantly.,O,NN,O
102438,658,however,O,RB,O
102439,658,changes,O,NNS,O
102440,658,tnf-α,O,NN,O
102441,658,p,O,NN,O
102442,658,0.04,O,CD,O
102443,658,hscrp,O,NN,O
102444,658,p,O,NN,O
